blurb,name,usd_pledged,url,Weight
"Blawesome is a durable, portable and effective device that can dry your wetsuit in as little as 20 minutes.",Blawesome Wetsuit Dryer 2017,36401.27,https://www.kickstarter.com/projects/wetsuitdryer/blawesome-wetsuit-dryer-2017,5.76983E-05
"Strengthen your entire body, not just your core or abs! Integrate our Resistance bands & Iron Weights to build a Stronger & Better you.",The Spyder 360â¢ | Full Body Training Unlike Anything Else,43932,https://www.kickstarter.com/projects/jonathancsmith/the-spyder-360tm-full-body-training-unlike-anythin-0,6.9635E-05
"Beautifully subtle watches, that have been designed with awesome materials and detailing.  Choose your style now",Element24 Premium & Minimal Watch with Alcantara & Leather,16038.266,https://www.kickstarter.com/projects/element24/element24-premium-and-minimal-watches-with-alcanta,2.54217E-05
"Helios is a modular touch screen wall light that turns walls into a canvas for illumination, using your hand as the brush.",Helios Touch Modular Lighting System,159209.45,https://www.kickstarter.com/projects/1987956413/helios-touch-modular-lighting-system,0.000252357
2 years after the introduction of our worldwide success -the Bobby backpack- we proudly introduce the Bobby Urban Anti-Theft Backpack.,Bobby Urban - The Safest Travel Backpack by XD Design,263201.69,https://www.kickstarter.com/projects/257670560/bobby-urban-the-safest-travel-backpack-by-xd-desig,0.000417191
Every day 400.000 pick pocket incidents occur worldwide. Never worry about this happening to you with the Bobby Anti-Theft backpack!,"Bobby, the Best Anti Theft backpack by XD Design",923260.75,https://www.kickstarter.com/projects/257670560/bobby-the-best-anti-theft-backpack-by-xd-design,0.001463426
"Ginkgo Solar tree, the environmental friendly source of power. Re-charge your iPhone, iPad, Android and more in 2 hours.","Ginkgo Solar Tree, Solar powered phone and tablet charger",34981.941,https://www.kickstarter.com/projects/257670560/ginkgo-solar-tree-solar-powered-phone-and-tablet-c,5.54486E-05
"Shader is a compact, portable shade device, made to protect our faces while we enjoy the sun.",Shader: Portable Shade & Personal Sun Protection,160011.78,https://www.kickstarter.com/projects/1540630962/shader-portable-shade-and-personal-sun-protection,0.000253629
"XiStera 8:  pocketable lens adapter, stand, tripod mount, headphone wrap, stylus, bottle opener & key chain with optional LED lighting.",XiStera - 8 functions for iPhone 5 in the palm of your hand.,66296.5,https://www.kickstarter.com/projects/swipecases/xistera-8-functions-for-iphone-5-in-the-palm-of-yo,0.000105084
"Thin enough for daily use with Magnetic Lens Compatibility, Tripod Mount, and Integrated Charging System! iPhone 4/4S/5  ENDING SOON",ZOpro:  Incredibly Thin Case-Integrated Charging.  iPhone 5,20925.6,https://www.kickstarter.com/projects/swipecases/zopro-incredibly-thin-case-integrated-charging-iph,3.31684E-05
"High-Grade Timepieces Offered At Cost, In Order To Meet Our Final Production Goal. Limited Watches Available.",Corbel Issue 02.1 | The First Swiss-Driven Watch Under $50,17807,https://www.kickstarter.com/projects/castlewatchco/corbel-issue-021-the-first-swiss-driven-watch-unde,2.82252E-05
Swiss Movement | Sapphire Crystal | 5ATM | 316L SS | Italian Calfskin Leather | In-House Design | Superior Components | No Compromises,"Starting At $50. High-Grade Minimal Watches, Rigorous Craft.",23976,https://www.kickstarter.com/projects/castlewatchco/the-corbel-issue-02-best-watch-for-the-price-guara,3.80035E-05
"Disentangle from the cumbersome earbud cord; add new functionality to your digital lifestyle. New from Timbuk2 founder, Rob Honeycutt.",Bluetooth Earbuds w/ Magnetic Docking. Made in USA.,144463,https://www.kickstarter.com/projects/363428889/bluetooth-earbuds-w-magnetic-docking-made-in-usa,0.000228983
"High quality, premium watches with Swiss-made movement, Sapphire Crystal, 100M Water Resistance, and swappable straps starting at $85",VARIANT | A Different Standard of Affordable Timepieces,20315,https://www.kickstarter.com/projects/variantwatchco/variant-watch-co-a-different-standard-best-watches,3.22006E-05
A safety razor machined from solid stainless steel finished in black oxide or brushed steel. Made in the USA.,The Blackbird Stainless Steel Safety Razor,23596,https://www.kickstarter.com/projects/blackland/the-blackbird-stainless-steel-safety-razor-0,3.74011E-05
"SLAB: The travel wallet that carries cash, credit cards, and SIM cards discreetly. Slim design, RFID protection. Its literally magic.","SLAB Travel Wallet - The Safe, Organized Way to Carry Cash",14113.643,https://www.kickstarter.com/projects/935635638/slab-travel-wallet-the-safe-organized-way-to-carry,2.2371E-05
"Super slim, brushed aluminium phone/tablet stand, 1.2mm thin, 7g light, fits in wallets, works with iPhone & Android cases, multi-angle",Standeazy Ultra | Credit Card Sized Aluminium Phone Stand,84690.758,https://www.kickstarter.com/projects/standeazy/standeazy-ultra-credit-card-sized-aluminium-phone,0.00013424
Sectaurs is making a comeback with an all new line of modern 1/18 scale action figures!,Sectaurs - Warriors of Symbion,54354,https://www.kickstarter.com/projects/1728265268/sectaurs-warriors-of-symbion,8.61545E-05
ZICA Toys is preparing its first foray into the world of modern 4 action figures with the new Adventure People!,The New Adventure People!,32311,https://www.kickstarter.com/projects/1728265268/the-new-adventure-people-0,5.1215E-05
"Handcrafted wood watch features stainless steel, sapphire glass, and high-quality automatic movement that requires no battery.",Handcrafted High-End Stainless Steel Watch with Natural Wood,72250.602,https://www.kickstarter.com/projects/657333546/handcrafted-high-end-stainless-steel-watch-with-na,0.000114522
HeroMe inspires kids creativity by allowing them to create their own superhero action figures.,HeroMe: Create the Hero You Want to Be!,34585,https://www.kickstarter.com/projects/heromelab/herome-create-the-hero-you-want-to-be,5.48194E-05
Salvatore has designed a smaller compact version of the Spring Lever machine you can get it to market with kickstarter!,Back to the 50s Spring Lever Espresso Machine Compact,14028,https://www.kickstarter.com/projects/salvatore-espresso/back-to-the-50s-spring-lever-espresso-machine-comp,2.22353E-05
Offered in 2 different sizes - the ultimate duffle bags for people with a spirit for adventure. Plus a truly awesome bathroom bag!,Duffel Bags & Dopp Kit: Built For The Urban Adventurer,25065,https://www.kickstarter.com/projects/standardpacific/duffel-bags-and-dopp-kit-built-for-the-urban-adven,3.97296E-05
A backpack tough enough to climb a mountain with but stylish enough to bring to the office.,All-Adventures Backpack - THE FIELD RUCKSACK,131425,https://www.kickstarter.com/projects/standardpacific/the-field-rucksack-an-all-adventures-backpack,0.000208317
"ALEX unscrews in the middle for easy cleaning, compacts small for storage, holds 26oz and can be beautifully customized.",ALEX Bottle: Twist Open. Clean Easy. Pack Small.,184587,https://www.kickstarter.com/projects/1914152870/alex-bottle-twist-open-clean-easy-pack-small,0.000292582
"Swiss Made automatic watch from the British brand Boston & Stewill. At just Â£325, possibly the most accessible Swiss auto on the market",Boston & Stewill - Swiss Made Auto Watch with British Design,20646.148,https://www.kickstarter.com/projects/bostonandstewill/boston-and-stewill-swiss-made-auto-watch-with-brit,3.27254E-05
"Boston & Stewill deliver the latest in British design, inspired by vintage car racing - The Tourer II Chronograph",A Racing Watch - The Boston & Stewill Tourer II Chronograph,30023.379,https://www.kickstarter.com/projects/bostonandstewill/a-racing-watch-the-boston-and-stewill-tourer-ii-ch,4.75889E-05
"Worlds Best Everyday Backpack. Rummage Less, Pack More & Easily Access Daily Essentials. DayPac Allows You to Cope with Any Challenge!",DayPac: The Ultimate Backpack for Work & Play,43767,https://www.kickstarter.com/projects/cycop-life/daypac-the-ultimate-backpack-for-work-and-play,6.93734E-05
"Mini, Durable,& Smart magnetic tool kit with LED flashlight makes your Everyday Carry gear Lighter, Cooler,& Prompt to use.","BiTool 2.0 Lit - A Universal Multi-Tool, Even Better",67925,https://www.kickstarter.com/projects/cycop-life/bitool-20-lit-a-universal-multi-tool-even-better,0.000107665
"Customized & Expandable from 6L to 13L. With ultra quiet & high security,non-Velcro Whisper Pocket makes DaySling the modern day pack.","DaySling : Easy Access, Ultra Quiet, and Expandable Day Pack",93685,https://www.kickstarter.com/projects/cycop-life/daysling-easy-access-ultra-quiet-and-expandable-da,0.000148497
A smart and compact ratchet with magnet for convenient assembling and easy operating. Integrate with multiple bits for everyday use.,BiTool: Best Integrated Tool to ease your daily life,46652,https://www.kickstarter.com/projects/cycop-life/bitool-best-integrated-tool-to-ease-your-daily-lif,7.39464E-05
"At any sign of drowsiness, Steer will warn you with vibration and gentle electric impulse, so you do not fall asleep while driving.",STEER: Wearable Device That Will Not Let You Fall Asleep,37355.809,https://www.kickstarter.com/projects/creativemode/steer-you-will-never-fall-asleep-while-driving,5.92113E-05
"Feel powerful, look amazing & get a complete workout on a busy schedule using the worlds most compact and versatileÂ circuit-style gym",iPhone/Apple Watch/Health Kit Connected Circuit-Style Gym,68731.75,https://www.kickstarter.com/projects/circit/circ-it-a-connected-home-travel-gym-for-all-fitnes,0.000108944
The Voltmeter Clock uses dual analog meters to tell time - one for hours and and one for minutes. Its both stylish and functional!,AWK-105 Analog Voltmeter Clock,36685,https://www.kickstarter.com/projects/1080427607/awk-105-analog-voltmeter-clock,5.8148E-05
"Alexa enabled, 6 USB charging ports, music playing, smart alarm clock. Meet the Sandman Doppler, the best alarm clock youve ever seen!",Sandman Doppler: The Worlds Best Alarm Clock,151796,https://www.kickstarter.com/projects/paloaltoinnovation/sandman-doppler-the-worlds-best-alarm-clock,0.000240606
A High Quality Automatic watch made with 100% exotic Forged Carbon at a very affordable price,Tempest Watches-The first Affordable Forged Carbon Timepiece,75695.344,https://www.kickstarter.com/projects/tempestben/tempest-watches-the-first-affordable-forged-carbon,0.000119982
We are changing the way people experience coffee at home and making it accessible to everyone.,Invergo | The First Automated Pour Over Coffee System,35851,https://www.kickstarter.com/projects/invergocoffee/invergo-the-first-automated-pour-over-coffee-syste,5.68261E-05
"Worlds 1st click pen to accept 100+ refills w/o any hacks, spacers, or guesswork. All metal, no plastic + FREE world-wide shipping!!",Ti Click EDC : The Ultimate Refill Friendly Click Pen,189976,https://www.kickstarter.com/projects/klinkokids/ti-click-edc-the-ultimate-refill-friendly-click-pe,0.000301124
"A redesigned Grade 5 Ti-Alloy EDC Multi Tool. Universal Wrench, Fork, Hex Slot, Bottle Opener, Clip & More. + FREE Worldwide Shipping!",TPT Slide - Titanium Pocket Tool,72175.109,https://www.kickstarter.com/projects/klinkokids/tpt-slide-titanium-pocket-tool,0.000114402
"A titanium pen that changes the rules. Our most versatile and adjustable pen yet. Compatible w/ 750+ refills, FREE worldwide shipping!",Ti Arto EDC :The Ultimate Refill Friendly Everyday Carry Pen,147404,https://www.kickstarter.com/projects/klinkokids/ti-arto-edc-the-ultimate-refill-friendly-everyday,0.000233645
"Worlds first titanium EDC pen that can seamlessly accept 80+ refills w/o any gaps, hacks, or tip-wiggle + FREE worldwide shipping!",Ti Pocket Pro : The Auto Adjusting EDC Pen,196021,https://www.kickstarter.com/projects/klinkokids/ti-pocket-pro-the-auto-adjusting-edc-pen,0.000310706
A full-handled versatile screwdriver made from grade 5 titanium. Uses standard 1/4 hex bits + TSA compliant + FREE worldwide shipping!,Bit Bar : The Pocket Friendly EDC Screwdriver,200611,https://www.kickstarter.com/projects/klinkokids/bit-bar-the-pocket-friendly-edc-screwdriver,0.000317981
"A timeless solid titanium pen that accepts over 200+ refills w/o any modifications, hacks, or tip wiggle + Free world wide shipping!",Ti Arto : The Ultimate Refill Friendly Pen,212751,https://www.kickstarter.com/projects/klinkokids/ti-arto-the-ultimate-refill-friendly-pen,0.000337224
Introducing the worlds 1st : Grade 5 Titanium suspension clip multi tool with a LED ( 2 versions ) + Free world wide shipping!,TPC - Titanium Pocket Clip / LED / EDC Multi-Tool,49243,https://www.kickstarter.com/projects/klinkokids/tpc-titanium-pocket-clip-edc-multi-tool,7.80532E-05
"A Compact Grade 5 Ti-Alloy EDC Multi Tool w/o bulk. Universal Wrench, Fork, Hex Slot, Bottle Opener & More. + FREE Worldwide Shipping!",TPT - Titanium Pocket Tool,229110.02,https://www.kickstarter.com/projects/klinkokids/tpt-titanium-pocket-tool,0.000363154
"Worlds most compact, double sided solid titanium alloy screwdriver bits. Titanium keyring + FREE world-wide shipping!",Titanium Pocket Bit :  Key Ring Screwdriver / EDC Multi-tool,91043.008,https://www.kickstarter.com/projects/klinkokids/titanium-pocket-bit-key-ring-screwdriver-edc-multi,0.000144309
